ec_number,pH,temperature,turnover_number,benchmark_split,full_conditioned_split
1.13.11.52,7.5,37.0,2.493333,train,omit
6.1.1.2,7.5,22.0,0.65,train,train
6.1.1.2,7.0,37.0,0.1,train,train
6.1.1.2,7.0,37.0,0.175,train,train
6.1.1.2,7.0,37.0,0.1149999999999998,train,train
4.3.1.25,8.5,37.0,0.54,train,train
4.3.1.24,8.5,37.0,0.2849999999999999,train,train
4.3.1.24,8.7,37.0,0.11,valid,valid
1.14.16.2,6.0,30.0,3.516667,train,omit
1.14.16.2,6.7,32.0,0.02066667,train,train
1.14.16.2,6.7,32.0,2.5,train,train
1.14.16.2,7.1,30.0,3.583333,train,train
1.4.1.20,10.4,25.0,46.0,train,train
6.1.1.1,7.5,30.0,0.035675,train,train
1.4.1.8,10.5,25.0,6.12,train,train
1.4.1.8,10.5,25.0,46.0,train,train
1.14.14.39,7.5,28.0,0.8333333,train,train
6.1.1.9,7.5,25.0,1.1546666666666667,train,train
6.1.1.9,7.5,25.0,1.7,train,train
4.2.3.1,8.0,25.0,0.61,train,train
1.1.1.107,8.0,30.0,214.0,train,train
1.1.1.10,7.0,25.0,36.99999999999999,train,train
1.1.1.10,7.0,25.0,0.65,train,train
1.1.1.10,7.0,25.0,36.99999999999999,train,train
2.5.1.34,7.5,37.0,0.0429999999999999,train,train
2.6.1.7,8.5,45.0,1539.9999999999995,train,train
2.3.1.47,7.5,30.0,0.11,train,train
2.6.1.96,9.0,30.0,14.750000000000002,train,train
6.2.1.54,7.2,37.0,0.28,test,test
6.2.1.54,7.2,37.0,0.32,train,train
5.1.1.1,7.6,37.0,1189.9999999999995,train,train
5.1.1.1,10.0,65.0,34.7,train,train
5.1.1.1,10.0,65.0,246.49999999999991,train,train
5.1.1.1,10.0,65.0,286.6,train,train
5.1.1.1,10.0,65.0,612.4000000000001,train,train
5.1.1.1,10.0,65.0,431.4999999999999,train,train
5.1.1.1,10.0,65.0,212.4,test,test
5.1.1.1,8.0,37.0,0.15,train,train
6.3.2.13,9.6,37.0,2.83,train,train
2.3.1.47,7.5,30.0,0.028,train,train
6.1.1.7,8.0,22.0,0.069,train,train
6.1.1.7,8.0,22.0,1.4,test,test
6.1.1.7,8.0,22.0,0.0074,train,train
6.1.1.7,8.0,22.0,1.2,train,train
5.1.1.1,8.0,30.0,43.97555555555556,test,test
5.1.1.1,8.0,30.0,1133.0000000000002,train,train
5.1.1.1,8.0,30.0,1133.0000000000002,train,train
5.1.1.1,8.0,30.0,1417.0000000000002,test,test
5.1.1.1,8.0,30.0,1533.0000000000005,valid,valid
6.1.1.7,8.0,37.0,0.0669999999999999,train,train
2.6.1.2,8.0,25.0,12.11,train,train
2.6.1.30,9.0,30.0,41.00000000000001,train,train
2.6.1.7,9.0,45.0,1.53,train,train
5.1.1.1,7.6,37.0,36.99999999999999,valid,valid
1.4.3.2,7.6,30.0,0.3534999999999999,train,train
5.1.1.1,8.2,25.0,55.000000000000014,train,train
2.6.1.42,8.0,65.0,2.7,train,train
5.1.1.1,8.0,37.0,0.0142499999999999,train,train
5.1.1.1,8.0,70.0,0.0023999999999999,train,omit
5.1.1.1,8.0,37.0,2.3,train,train
2.6.1.4,7.6,30.0,140.6,test,test
2.6.1.45,7.6,30.0,8.559999999999999,train,train
2.6.1.4,7.6,30.0,132.9,train,train
6.2.1.46,7.5,25.0,0.0015,valid,valid
4.1.2.48,8.0,30.0,19.0,train,train
4.1.2.48,8.0,30.0,8.599999999999998,test,test
4.1.2.48,8.0,30.0,22.000000000000004,train,train
4.1.2.48,8.0,30.0,0.2,train,train
4.1.2.48,8.0,30.0,19.0,train,train
4.1.2.48,8.0,30.0,20.0,train,train
4.1.2.48,8.0,30.0,3.0000000000000004,train,train
4.1.2.48,8.0,30.0,20.0,train,train
5.1.1.6,8.5,30.0,0.0149999999999999,train,train
4.1.2.48,7.0,30.0,0.028,train,train
4.1.2.48,7.0,30.0,0.06,train,train
4.1.2.48,7.0,30.0,2.7,train,train
4.1.2.48,7.0,30.0,1.95,train,train
4.1.2.48,7.0,30.0,1.33,train,train
4.1.2.48,7.0,30.0,8.419999999999998,train,train
4.1.2.48,7.0,30.0,1.28,train,train
4.1.2.48,7.0,30.0,3.55,train,train
1.1.1.381,9.0,30.0,5.76,valid,valid
5.1.1.6,8.5,30.0,19.600000000000005,test,test
4.3.1.19,8.0,30.0,5.690000000000001,test,test
4.1.2.48,8.0,30.0,41.00000000000001,train,train
1.1.1.381,9.0,30.0,43.8,train,train
5.3.1.8,7.5,40.0,920.0000000000005,train,train
3.1.4.4,5.0,37.0,243.0,train,train
1.1.1.12,7.0,22.0,8.449999999999998,valid,valid
1.1.1.12,9.6,20.0,30.000000000000004,train,train
1.1.1.12,9.6,20.0,14.4,valid,omit
1.1.1.12,7.0,30.0,0.108,train,train
1.1.1.12,7.0,22.0,18.1,train,train
1.1.1.12,9.0,30.0,5.3,train,train
1.1.1.12,7.0,22.0,5.76,train,omit
1.1.1.12,7.0,25.0,15.999999999999998,train,train
1.1.1.12,8.0,25.0,29.300000000000004,train,omit
1.1.1.12,9.5,25.0,70.00000000000003,train,omit
1.1.99.29,7.5,30.0,29.6,train,train
5.3.1.4,6.0,65.0,19.62,train,omit
5.3.1.4,6.0,65.0,33.150000000000006,train,omit
5.3.1.4,7.0,65.0,37.20000000000001,train,train
5.3.1.4,7.0,65.0,28.55,train,train
5.3.1.4,8.0,65.0,25.800000000000004,train,omit
5.3.1.4,8.0,65.0,24.97,train,omit
5.3.1.4,9.5,95.0,0.9,train,train
1.1.1.376,9.0,30.0,102.80000000000004,train,train
1.1.1.376,9.0,30.0,54.3,train,train
1.1.1.376,9.0,30.0,68.00000000000001,train,train
1.1.1.376,9.0,30.0,0.3349999999999999,train,train
1.1.1.376,9.0,30.0,1.1775,train,train
1.1.1.376,9.0,30.0,119.79999999999995,train,train
1.1.1.376,9.0,30.0,0.54,valid,valid
1.1.1.376,9.0,30.0,0.4185,train,train
1.1.1.376,9.0,30.0,2.185,train,train
1.1.1.376,9.0,30.0,6.415,train,train
1.1.1.376,9.0,30.0,17.0,train,train
1.1.1.376,9.0,30.0,22.65,train,train
5.3.1.4,7.5,50.0,188.20000000000007,train,train
5.3.1.4,7.5,50.0,50.29999999999999,train,train
5.3.1.4,7.5,50.0,38.89999999999999,train,train
5.3.1.4,7.5,50.0,148.80000000000007,train,train
5.3.1.4,7.5,50.0,207.50000000000009,train,train
1.1.1.175,6.8,25.0,22.3,train,train
1.1.1.175,7.0,25.0,29.199999999999992,train,omit
1.1.1.175,9.0,25.0,24.200000000000003,train,omit
5.3.1.4,8.0,60.0,91.575,train,train
5.3.1.4,8.0,55.0,240.60000000000008,test,test
5.3.1.4,8.0,55.0,12.8,train,train
1.1.99.29,7.5,30.0,41.45,train,train
5.3.1.4,7.0,40.0,12.9,train,train
1.1.1.431,5.0,30.0,976.666666666667,valid,valid
1.1.1.307,6.5,30.0,8.8,train,train
1.1.1.121,7.4,50.0,4.550000000000001,train,train
1.1.5.2,7.5,70.0,142.00000000000003,train,train
1.1.5.2,7.5,70.0,154.00000000000006,test,test
1.1.5.2,7.5,70.0,1754.9999999999995,train,train
1.1.1.9,7.0,30.0,3.35,train,train
2.7.3.3,8.0,25.0,69.10000000000001,train,train
6.1.1.19,7.5,30.0,0.276,train,train
2.1.4.1,8.5,30.0,874.9999999999997,train,train
3.5.3.6,6.0,45.0,267.99999999999994,train,train
3.5.3.6,6.0,45.0,371.0,train,train
3.5.3.6,6.0,45.0,341.9999999999999,train,train
3.5.3.6,6.0,45.0,365.0,test,test
3.5.3.6,6.0,45.0,291.0000000000001,train,train
3.5.3.6,6.0,45.0,309.0000000000001,train,train
2.7.3.3,8.0,20.0,84.79999999999998,valid,valid
2.7.3.3,7.5,30.0,6.739999999999999,train,train
3.5.3.1,9.0,80.0,656.9999999999997,test,test
3.5.3.6,7.5,25.0,2.6,valid,valid
4.1.1.19,7.4,37.0,0.92,train,train
3.5.3.1,7.4,37.0,305.99999999999994,valid,valid
3.5.3.1,7.4,37.0,139.99999999999994,valid,valid
3.5.3.1,7.4,37.0,232.99999999999991,train,train
3.5.3.1,7.4,37.0,315.0,train,train
3.5.3.1,7.4,37.0,220.00000000000009,test,test
3.5.3.1,7.4,37.0,343.99999999999994,train,train
3.5.3.1,7.4,37.0,382.00000000000006,train,train
3.5.3.1,7.4,37.0,373.5,train,train
3.5.3.1,7.4,37.0,180.0,train,train
3.5.3.1,7.4,37.0,388.00000000000006,train,train
3.5.3.1,9.4,37.0,1132.0000000000002,train,train
3.5.3.1,9.0,37.0,190.0,test,test
3.5.3.1,9.0,37.0,178.99999999999997,train,train
2.7.3.3,8.0,30.0,60.96999999999999,train,train
2.7.3.3,8.0,30.0,143.2,train,train
2.7.3.3,8.0,30.0,54.15999999999999,train,train
2.7.3.3,8.0,30.0,151.29999999999995,train,train
2.7.3.3,8.0,30.0,161.19999999999993,train,train
2.7.3.3,8.0,15.0,138.99999999999997,valid,omit
2.7.3.3,8.0,17.5,158.49999999999994,valid,omit
2.7.3.3,8.0,20.0,209.0,valid,omit
2.7.3.3,8.0,22.5,195.99999999999991,valid,valid
2.7.3.3,8.0,25.0,244.50000000000009,valid,omit
2.7.3.3,8.0,30.0,342.99999999999983,valid,omit
2.7.3.3,8.0,35.0,459.00000000000006,valid,omit
3.5.3.1,8.0,37.0,4.999999999999999,test,test
2.7.3.3,8.6,30.0,74.99999999999997,train,train
5.1.1.5,8.0,50.0,16.199999999999996,train,train
5.1.1.5,8.0,50.0,18.75,train,train
5.1.1.5,8.0,50.0,17.45,test,test
5.1.1.5,8.0,50.0,19.670000000000005,train,train
5.1.1.5,8.0,50.0,10.83,train,train
5.1.1.5,9.0,50.0,10.17,train,train
5.1.1.5,9.0,50.0,0.38,test,test
5.1.1.5,9.0,50.0,10.83,train,omit
1.4.1.9,9.0,30.0,14.1,train,train
3.5.3.6,5.6,25.0,7.999999999999998,train,train
3.5.3.6,5.6,25.0,5.9,train,train
3.5.3.6,5.6,25.0,1.8,train,train
3.5.3.6,5.6,25.0,1.9,train,train
3.5.3.6,5.6,25.0,0.9,train,train
3.5.3.6,5.6,25.0,0.3,test,test
3.5.3.6,5.6,25.0,0.3,train,train
3.5.3.6,5.6,25.0,0.2,train,train
3.5.3.6,5.6,25.0,0.8,train,train
3.5.3.6,5.6,25.0,6.299999999999999,train,train
3.5.3.6,7.4,37.0,27.199999999999992,valid,valid
3.5.3.6,7.4,37.0,30.250000000000004,train,train
3.5.3.6,7.4,37.0,22.4,train,train
3.5.3.6,7.4,37.0,21.27,train,train
3.5.3.6,7.4,37.0,20.940000000000005,train,train
3.5.3.6,7.4,37.0,21.1,train,train
3.5.3.6,7.4,37.0,18.27,train,train
3.5.3.6,7.4,37.0,11.64,train,train
3.5.3.6,7.4,37.0,0.2,train,train
1.14.20.7,7.5,25.0,0.048,train,train
1.4.3.2,7.0,30.0,0.1,train,train
1.4.3.2,7.0,30.0,0.1,valid,valid
1.4.3.2,7.0,30.0,0.41,valid,valid
4.1.1.19,6.5,70.0,2.6,train,train
3.5.3.1,10.0,37.0,537.0000000000001,train,train
1.4.3.25,8.0,40.0,3.4200000000000004,train,train
1.14.11.41,8.0,30.0,43.49999999999999,train,train
2.7.3.3,8.0,25.0,83.69999999999999,test,test
2.7.3.3,7.5,30.0,92.69999999999996,test,test
3.5.3.1,9.5,55.0,499.99999999999983,train,train
3.5.3.1,9.5,55.0,299.99999999999994,train,train
3.5.3.1,9.5,55.0,299.99999999999994,train,train
3.5.3.1,9.5,55.0,749.9999999999999,train,train
3.5.3.1,9.5,55.0,399.9999999999999,train,train
3.5.3.1,9.5,55.0,399.9999999999999,train,train
3.5.3.1,9.5,55.0,699.9999999999998,train,train
1.14.20.7,7.5,25.0,0.0045,valid,valid
2.6.1.7,8.5,45.0,230.00000000000009,test,test
3.5.1.1,8.0,37.0,36.8,train,train
3.5.1.1,7.5,37.0,38.6,train,train
3.5.1.1,8.0,37.0,0.0127999999999999,train,train
3.5.1.1,8.0,37.0,61.75000000000001,train,train
3.5.1.1,7.5,37.0,3.19,train,train
2.6.1.7,9.0,45.0,2.9300000000000006,valid,valid
3.5.1.1,7.4,37.0,23.800000000000004,train,train
3.5.1.1,7.4,37.0,35.2,train,train
3.5.1.1,7.4,37.0,24.9,train,train
3.5.1.1,7.4,37.0,17.980000000000004,train,train
3.5.1.1,8.2,80.0,277.9000000000001,train,omit
3.5.1.1,8.2,80.0,246.7,train,omit
3.5.1.1,8.2,80.0,199.2,train,omit
3.5.1.1,8.2,80.0,888.6000000000004,train,omit
3.5.1.1,7.5,37.0,105.99999999999996,valid,valid
3.5.1.1,7.0,45.0,338.0125,train,train
1.14.11.39,7.5,25.0,4.98,train,train
3.5.1.1,8.5,85.0,5720.999999999999,train,train
3.5.1.1,8.0,90.0,694.0000000000001,train,train
3.5.1.1,8.0,37.0,0.22,train,train
2.6.1.1,7.4,30.0,19.66,train,train
2.6.1.1,7.5,25.0,4.83,train,train
2.6.1.1,7.5,25.0,8.33,valid,valid
2.6.1.1,7.5,25.0,1.83,train,train
2.6.1.1,7.5,25.0,9.330000000000002,train,train
2.6.1.78,8.0,30.0,64.99999999999999,train,omit
4.3.1.1,8.5,25.0,17.0,train,train
4.3.1.1,8.5,25.0,21.0,train,train
4.3.1.1,8.5,25.0,40.0,train,train
4.1.1.11,7.0,37.0,5.28,train,train
4.1.1.11,7.0,37.0,6.26,train,train
2.6.1.1,8.0,45.0,30.000000000000004,train,train
5.1.1.13,8.0,30.0,0.0227999999999999,train,train
5.1.1.13,8.0,30.0,8.65,train,train
2.6.1.1,7.4,30.0,24.43,train,train
2.6.1.1,7.5,25.0,0.13,train,train
2.6.1.1,7.5,25.0,530.0,train,omit
2.6.1.1,8.0,60.0,4170.000000000001,train,train
6.3.5.4,7.6,37.0,9.189999999999998,train,train
6.3.4.4,6.0,70.0,2.325,train,train
2.6.1.1,7.4,37.0,136.00000000000006,train,train
2.6.1.57,7.4,30.0,16.899999999999995,train,train
5.1.1.13,8.0,30.0,33.0,train,train
4.3.1.1,8.0,35.0,4.908,train,train
4.1.1.11,6.0,75.0,2.83,train,train
5.1.1.13,8.0,90.0,117999.99999999993,test,test
2.6.1.1,8.0,25.0,119.99999999999996,train,train
2.6.1.1,7.5,25.0,49.73333333333333,train,train
1.2.1.11,9.0,30.0,3.2,train,train
1.2.1.11,9.0,30.0,329.99999999999994,train,train
4.3.3.7,8.0,30.0,56.00000000000002,test,test
4.3.3.7,8.0,30.0,40.0,train,train
2.3.1.271,8.5,30.0,13.569999999999997,train,train
3.5.3.6,5.6,25.0,0.62,train,train
1.14.11.41,8.0,30.0,1.22,valid,valid
4.4.1.13,8.5,25.0,6.78,train,train
4.4.1.13,8.5,25.0,4.24,valid,valid
4.4.1.13,8.5,25.0,40.70000000000001,train,train
4.4.1.13,8.5,25.0,46.0,train,train
4.4.1.13,8.5,25.0,31.7,train,train
4.4.1.13,8.5,25.0,40.0,valid,valid
4.4.1.13,8.5,25.0,25.399999999999995,train,train
4.4.1.13,8.5,25.0,37.99999999999999,train,train
4.4.1.13,8.5,25.0,35.099999999999994,train,train
4.4.1.13,8.5,25.0,54.00000000000001,valid,valid
4.4.1.13,8.5,25.0,74.00000000000003,train,train
4.4.1.13,8.5,25.0,64.99999999999999,train,train
4.4.1.13,8.5,25.0,54.50000000000001,train,train
4.4.1.13,8.5,25.0,45.3,train,train
4.4.1.13,8.5,25.0,42.00000000000001,train,train
4.4.1.13,8.5,25.0,38.1,train,train
4.4.1.13,8.5,25.0,55.899999999999984,train,train
4.4.1.13,8.5,25.0,60.39999999999999,train,train
4.4.1.13,8.5,25.0,42.50000000000001,valid,valid
4.4.1.13,8.5,25.0,60.69999999999999,train,train
4.4.1.13,8.5,25.0,49.89999999999999,train,train
4.4.1.13,8.5,37.0,0.91,train,train
4.4.1.1,9.0,40.0,0.7,train,train
4.4.1.1,9.0,40.0,0.24,train,train
4.4.1.1,9.0,40.0,2.0,valid,valid
2.6.1.1,7.4,30.0,43.85,train,train
2.6.1.7,8.5,45.0,206.00000000000003,train,train
2.8.1.9,9.3,37.0,0.0299999999999999,train,train
4.4.1.9,10.0,30.0,3.5849999999999995,train,train
1.13.11.20,6.5,30.0,0.13,train,train
4.4.1.11,7.0,37.0,1.195,valid,valid
1.14.99.52,8.0,26.0,3.3,train,train
6.1.1.16,7.3,25.0,156.0,train,train
6.1.1.16,7.3,25.0,139.99999999999994,train,train
2.6.1.1,7.4,30.0,40.63999999999999,train,train
4.4.1.11,7.6,37.0,0.69,train,train
4.4.1.9,9.0,25.0,38.89999999999999,train,train
1.13.11.20,6.1,37.0,10.349999999999998,train,train
2.8.1.2,7.4,37.0,0.68,valid,valid
4.4.1.1,8.2,37.0,1.44,train,train
4.4.1.1,8.2,37.0,0.3400000000000001,train,train
4.4.1.1,8.2,37.0,0.76,train,train
4.4.1.1,8.2,37.0,0.12,train,train
4.2.1.22,8.6,37.0,1.95,train,train
4.2.1.22,8.6,37.0,0.04,train,train
4.2.1.22,8.6,37.0,3.76,train,train
4.2.1.22,7.5,37.0,0.311,train,train
4.2.1.22,7.5,37.0,2.0,valid,valid
4.2.1.22,7.5,37.0,4.35,train,train
4.4.1.13,10.0,35.0,929.9999999999995,train,train
6.1.1.16,7.0,37.0,2.2,train,train
2.6.1.7,9.0,45.0,1.3,train,train
2.6.1.57,7.4,30.0,16.89,train,train
4.4.1.9,8.5,31.0,3.203333333333333,train,train
4.4.1.11,7.6,37.0,1.86,train,train
4.4.1.11,8.0,37.0,0.89,train,train
4.4.1.11,8.0,37.0,2.23,train,train
4.4.1.11,8.0,37.0,1.66,train,train
4.4.1.11,8.0,37.0,1.06,train,train
4.4.1.11,8.0,37.0,1.45,train,train
4.4.1.11,8.0,37.0,2.13,train,train
4.3.1.15,7.4,30.0,2.0,train,train
4.4.1.11,8.0,37.0,0.0299999999999999,test,test
6.3.2.2,7.5,25.0,0.133,train,train
6.3.2.2,7.5,25.0,0.0899999999999999,train,train
6.3.2.2,7.5,25.0,0.025,train,train
6.3.2.2,7.5,25.0,0.01,train,train
6.3.2.2,7.5,25.0,0.335,train,train
6.3.2.2,7.5,25.0,0.42,train,train
4.4.1.9,8.5,37.0,2135.000000000001,valid,valid
4.4.1.1,9.0,40.0,0.007,valid,valid
4.4.1.1,9.0,40.0,0.009,valid,valid
4.4.1.11,7.6,37.0,0.79,train,train
4.2.1.22,7.4,37.0,19.215,train,train
1.8.1.6,7.5,22.0,30.3,train,train
1.3.5.2,8.0,22.0,1.7,train,train
1.3.5.2,8.0,22.0,4.6,test,test
1.3.5.2,8.0,22.0,7.800000000000002,train,train
4.4.1.13,8.5,37.0,1.27,train,train
1.1.1.370,6.0,25.0,74.99999999999997,train,train
4.3.1.27,8.5,50.0,8.68,train,train
1.1.1.10,7.0,25.0,24.000000000000004,train,train
1.1.1.10,7.0,25.0,0.6,train,train
1.1.1.10,7.0,25.0,25.0,train,train
1.1.1.10,7.0,25.0,23.0,train,train
1.1.1.10,7.0,25.0,25.0,train,train
2.5.1.6,8.0,37.0,0.039,test,test
2.5.1.6,8.0,65.0,0.05,test,omit
5.3.1.25,7.0,80.0,53.830000000000005,train,train
5.3.1.25,7.0,80.0,19.17,train,train
5.3.1.25,7.0,80.0,216.7,train,train
5.3.1.25,7.0,80.0,17.829999999999995,train,train
5.3.1.25,7.0,80.0,33.32999999999999,test,test
5.3.1.25,7.0,80.0,7.38,train,train
5.3.1.25,7.0,80.0,7.999999999999998,train,train
5.3.1.25,7.0,80.0,10.369999999999996,train,train
5.3.1.25,7.0,80.0,235.0,test,test
5.3.1.25,7.0,80.0,41.00000000000001,train,train
5.3.1.25,7.0,80.0,20.33,train,train
5.3.1.25,7.0,80.0,2.58,train,train
5.3.1.25,7.0,80.0,114.80000000000004,train,train
5.3.1.25,7.0,80.0,3.37,train,train
5.3.1.25,7.0,80.0,258.29999999999995,train,train
1.1.1.107,8.0,30.0,125.00000000000004,train,train
1.1.1.121,7.4,50.0,0.11,train,train
1.1.1.414,8.0,30.0,0.6,test,test
3.1.1.120,7.1,31.0,6.0,train,train
3.1.1.120,8.3,31.0,32.0,train,omit
1.1.1.435,8.0,30.0,11.000000000000002,train,train
1.1.1.414,8.0,30.0,0.2,test,test
1.4.1.2,7.5,25.0,13.300000000000002,test,test
2.6.1.79,8.0,30.0,199.99999999999991,test,test
5.1.1.3,8.0,25.0,87.0,valid,valid
2.6.1.1,8.0,45.0,13.999999999999996,train,train
4.1.1.15,4.6,25.0,17.880000000000003,test,test
4.1.1.15,4.6,37.0,75.40999999999998,train,train
4.1.1.15,4.6,37.0,20.750000000000004,train,train
4.1.1.15,4.6,37.0,42.05499999999999,train,train
6.1.1.18,7.5,22.0,0.0459999999999999,train,train
2.6.1.1,7.5,25.0,0.0299999999999999,train,train
2.6.1.1,7.5,25.0,669.9999999999999,train,train
1.4.1.4,8.0,22.0,9.6,train,train
1.4.1.4,8.0,22.0,6.700000000000001,test,test
1.4.1.4,8.0,22.0,19.600000000000005,train,train
1.4.1.4,8.0,22.0,17.100000000000005,train,train
1.4.1.2,9.0,40.0,20.5,train,train
2.6.1.2,8.0,25.0,25.620000000000005,train,train
4.1.1.15,5.2,45.0,0.286,train,train
2.6.1.30,9.0,30.0,2.9,train,train
2.6.1.30,9.0,30.0,6.4,test,test
2.6.1.30,9.0,30.0,2.7,train,train
2.6.1.30,9.0,30.0,4.4,train,train
2.6.1.30,9.0,30.0,3.1,train,train
2.6.1.30,9.0,30.0,3.0000000000000004,train,train
2.6.1.30,9.0,30.0,1.5,train,train
6.3.4.24,6.7,70.0,1.3,train,train
6.3.4.24,6.7,70.0,2.7,valid,valid
6.3.4.24,6.7,70.0,5.8,train,train
6.3.1.17,8.0,30.0,1.5,valid,valid
6.1.1.17,7.3,37.0,2.15,train,train
5.1.1.3,7.6,37.0,226.40000000000003,valid,valid
1.4.1.4,8.0,25.0,39.34850000000001,train,train
1.4.1.4,9.5,50.0,13.0,train,train
1.4.1.4,10.5,50.0,13.0,train,omit
1.4.1.2,10.5,50.0,17.0,train,train
4.1.1.15,6.0,75.0,1.43,train,train
6.3.1.2,7.8,60.0,36.50000000000001,train,train
2.5.1.140,8.0,22.0,2.0,train,train
2.5.1.140,8.0,22.0,3.6,train,train
6.3.2.2,7.5,25.0,0.137,train,train
6.3.2.2,7.5,25.0,0.127,train,train
6.3.2.2,7.5,25.0,0.045,train,train
6.3.2.2,7.5,25.0,0.0079999999999999,train,train
6.3.2.2,7.5,25.0,0.188,train,train
6.3.2.2,7.5,25.0,0.3499999999999999,train,train
2.6.1.52,9.0,30.0,2.49,train,train
4.1.1.15,6.0,30.0,100.70000000000002,train,train
2.6.1.42,8.0,90.0,149.99999999999997,valid,valid
1.4.1.4,8.0,80.0,141.00000000000003,test,test
5.1.1.3,8.0,37.0,0.0239999999999999,train,train
5.1.1.3,8.0,70.0,1.0,train,omit
6.3.1.2,7.0,30.0,2.6,train,train
6.3.1.2,7.0,30.0,0.33,train,train
6.3.1.2,7.0,30.0,13.099999999999998,train,train
6.3.1.2,7.0,30.0,42.00000000000001,train,train
5.1.1.3,8.0,37.0,0.017,train,train
2.6.1.4,7.6,30.0,144.89999999999995,valid,valid
2.6.1.39,8.0,45.0,15.999999999999998,train,train
2.6.1.7,8.5,45.0,560.9999999999998,valid,valid
2.6.1.16,7.2,37.0,16.875,train,train
6.1.1.18,7.5,22.0,3.2,train,train
2.6.1.16,7.5,37.0,3.02,train,train
2.6.1.16,7.5,37.0,7.17,train,train
2.6.1.16,7.5,37.0,1.55,train,train
2.6.1.16,7.5,37.0,0.28,train,train
2.6.1.16,7.5,37.0,0.38,train,train
2.6.1.16,7.5,37.0,9.07,train,omit
3.5.1.1,8.0,37.0,2.2,train,train
6.3.5.2,8.5,37.0,4.8,train,train
6.3.5.2,8.5,37.0,15.999999999999998,train,train
6.3.5.2,8.5,37.0,4.7,train,train
6.3.5.2,8.5,37.0,3.2,valid,valid
6.3.5.2,8.5,37.0,13.7,train,train
6.3.1.2,6.0,35.0,8.959999999999999,train,train
6.3.1.2,6.0,35.0,9.269999999999998,train,train
6.3.1.2,6.0,35.0,13.4,train,train
6.3.1.2,6.0,35.0,1.62,train,train
4.3.3.6,8.5,37.0,0.001,train,train
1.4.3.2,7.0,30.0,20.680000000000003,train,train
6.3.1.5,8.5,30.0,0.0899999999999999,train,train
6.3.1.5,8.0,37.0,3.72,train,train
6.3.5.4,7.6,37.0,4.510000000000001,train,train
2.6.1.15,9.0,38.0,2.67,train,train
2.6.1.7,9.0,45.0,2.27,train,omit
6.3.5.7,7.5,37.0,1.4,train,train
3.5.1.1,8.5,85.0,2048.0,train,train
1.1.1.380,7.9,25.0,1.8,train,train
1.14.99.52,8.0,26.0,0.57,train,train
2.6.1.7,8.5,45.0,167.99999999999997,train,train
1.14.99.52,8.0,26.0,3.4,train,train
4.1.1.22,6.8,37.0,2.01,train,train
4.1.1.22,6.8,37.0,1.87,train,train
4.1.1.22,6.8,37.0,1.73,train,train
5.1.1.24,7.0,30.0,96.9,train,train
2.6.1.7,9.0,45.0,2.0,valid,valid
2.1.1.44,8.0,26.0,0.58,train,train
1.1.1.23,7.2,25.0,1.365,train,train
1.14.11.41,8.0,30.0,13.850000000000003,train,train
4.2.1.22,8.2,37.0,5.739999999999999,train,train
4.2.1.22,8.2,37.0,10.909999999999998,test,test
4.2.1.22,8.2,37.0,5.884999999999999,train,train
2.1.1.280,6.5,30.0,0.38,train,train
2.8.1.2,7.4,37.0,0.8,train,train
2.1.1.5,7.5,37.0,0.03725,train,train
4.2.1.22,8.6,37.0,5.032500000000001,train,train
4.2.1.22,8.6,37.0,0.0899999999999999,train,train
4.2.1.22,8.6,37.0,4.10025,train,train
3.13.1.9,7.0,70.0,0.83,train,train
4.4.1.11,8.0,37.0,1.7,train,train
4.2.1.22,7.4,37.0,17.474999999999998,test,test
4.2.1.22,7.4,37.0,8.68,train,train
1.1.1.3,9.0,25.0,1.07,train,train
2.3.1.31,8.0,30.0,0.78,train,train
2.3.1.31,8.0,30.0,0.22,train,train
2.3.1.31,8.0,30.0,0.63,train,train
2.3.1.31,8.0,30.0,1.47,train,train
1.1.1.3,8.0,25.0,6.1933333333333325,train,train
1.1.1.3,8.0,25.0,0.0546666666666666,train,train
4.2.1.40,7.5,22.0,0.0799999999999999,train,train
4.2.1.40,7.5,22.0,0.0051,train,train
4.2.1.40,7.5,22.0,0.099,valid,valid
4.2.1.40,7.5,22.0,0.0359999999999999,train,train
4.2.1.40,7.5,22.0,1.5,train,train
4.2.1.40,7.5,22.0,7.999999999999998,train,train
4.2.1.40,7.5,22.0,0.00025,train,train
4.2.1.40,7.5,22.0,0.02,train,train
4.2.1.40,7.5,22.0,0.0015,train,train
4.2.1.40,7.5,22.0,0.0015,train,train
4.2.1.40,7.5,22.0,34.50000000000001,train,train
5.1.1.21,8.0,22.0,11.03,train,train
1.14.11.45,7.0,30.0,0.073,valid,valid
1.14.11.45,7.0,34.0,6.0,train,train
6.1.1.5,7.5,37.0,23.0,train,train
6.1.1.5,7.5,37.0,21.0,train,train
6.1.1.5,7.5,37.0,10.699999999999998,test,test
6.1.1.5,7.5,37.0,11.4,test,test
6.1.1.5,7.5,37.0,46.99999999999999,train,train
6.1.1.5,7.5,37.0,55.000000000000014,train,train
2.6.1.42,8.0,25.0,48.00000000000001,valid,valid
2.6.1.42,10.0,40.0,0.24,train,train
6.1.1.4,7.6,30.0,0.51,train,train
6.1.1.4,7.6,30.0,0.3400000000000001,train,train
5.1.1.21,5.5,37.0,501.99999999999983,train,train
1.14.14.39,7.5,28.0,2.835,train,train
